X,Y,OBJECTID,cd,cdestacao,sguf,entidade,corpodagua,ambiente,latitude,longitude,nuecoli,med_2001,med_2003,med_2004,med_2005,med_2006,med_2007,med_2008,med_2009,med_2010,med_2011,med_2012,med_2013,med_2014,med_2015,med_2016,med_2017,med_2018,med_2019,med_2020,min_2001,min_2003,min_2004,min_2005,min_2006,min_2007,min_2008,min_2009,min_2010,min_2011,min_2012,min_2013,min_2014,min_2015,min_2016,min_2017,min_2018,min_2019,min_2020,max_2001,max_2003,max_2004,max_2005,max_2006,max_2007,max_2008,max_2009,max_2010,max_2011,max_2012,max_2013,max_2014,max_2015,max_2016,max_2017,max_2018,max_2019,max_2020
-49.9011111099999,-22.06111111,2325,5182,TBIR 03300,SP,CETESB,Rio Tibiriçá,1,-22.06111111,-49.90111111,42,,,,,,,,,,,25883.33333333,18266.66666667,138883.33333333,41000,66800,58433.33333333,146833.33333333,,,,,,,,,,,,,1300,3100,12300,21000,7800,7800,18000,,,,,,,,,,,,,43000,36000,680000,110000,260000,240000,580000,,
-47.6572222199999,-21.2066666699999,2326,5183,TDUA 02700,SP,CETESB,Ribeirão do Tamanduá,1,-21.20666667,-47.65722222,18,,,,,,,,,,,,,,,1221.33333333,543.33333333,320.66666667,,,,,,,,,,,,,,,,,124,140,92,,,,,,,,,,,,,,,,,4500,1440,940,,
-47.3663888899999,-21.95333333,2327,5184,TELA 02700,SP,CETESB,Córrego Batistela,1,-21.95333333,-47.36638889,30,,,,,,,,,,,,,114.83333333,130.33333333,70.66666667,111.5,351.5,,,,,,,,,,,,,,,65,50,23,33,79,,,,,,,,,,,,,,,226,420,168,208,1600,,
-46.4597222199999,-23.37722222,2328,5185,TGDE 00900,SP,CETESB,Reservatório de Tanque Grande,2,-23.37722222,-46.45972222,42,,,,,,,,,,,2101.66666667,397.16666667,393.83333333,329.33333333,277.66666667,903.33333333,329.83333333,,,,,,,,,,,,,44,54,43,21,21,57,12,,,,,,,,,,,,,8300,1140,1260,1240,780,4600,620,,
-48.3477777799999,-22.6127777799999,2329,5186,TIBB 02100,SP,CETESB,Reservatório de Barra Bonita,2,-22.61277778,-48.34777778,42,,,,,,,,,,,2,1,12.5,7.5,2.5,1.33333333,2,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,6,1,70,37,10,2,7,,
-48.44666667,-22.54416667,2330,5187,TIBB 02700,SP,CETESB,Reservatório de Barra Bonita,2,-22.54416667,-48.44666667,42,,,,,,,,,,,1.5,1.16666667,1,3,2.66666667,1,3.66666667,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,4,2,1,10,10,1,15,,
-48.25166667,-22.67805556,2331,5188,TIBT 02500,SP,CETESB,Braço do Rio Tiete,2,-22.67805556,-48.25166667,42,,,,,,,,,,,25.83333333,36.5,29.83333333,7,9.16666667,3.16666667,4.16666667,,,,,,,,,,,,,1,2,1,2,1,1,1,,,,,,,,,,,,,112,196,128,13,26,6,17,,
-46.91,-23.45444444,2332,5189,TIES 04900,SP,CETESB,Reservatório Edgard de Souza,2,-23.45444444,-46.91,37,,,,,,,,,,,2107500,665000,2000000,2200000,1665000,1406666.66666667,2083333.33333333,,,,,,,,,,,,,730000,170000,1600000,1700000,890000,1040000,1500000,,,,,,,,,,,,,3700000,940000,2600000,2400000,2500000,1700000,2500000,,
-46.01583333,-23.5649999999999,2333,5190,TIET 02050,SP,CETESB,Rio Tietê,1,-23.565,-46.01583333,42,,,,,,,,,,,545.16666667,482.16666667,48,165.83333333,519.33333333,123.83333333,234.5,,,,,,,,,,,,,23,56,11,31,79,34,18,,,,,,,,,,,,,2900,2200,96,500,2400,360,1060,,
-46.13583333,-23.54861111,2334,5191,TIET 02090,SP,CETESB,Rio Tietê,1,-23.54861111,-46.13583333,42,,,,,,,,,,,467020,321.33333333,435.33333333,319.33333333,483.16666667,171.33333333,66.66666667,,,,,,,,,,,,,128,140,148,92,2,100,43,,,,,,,,,,,,,2800000,1080,620,920,2200,272,100,,
-47.3355555599999,-23.20027778,2335,5192,TIET 02350,SP,CETESB,Rio Tietê,1,-23.20027778,-47.33555556,41,,,,,,,,,,,42766.66666667,45166.66666667,43250,43500,89333.33333333,86200,198333.33333333,,,,,,,,,,,,,9600,10000,4300,12000,27000,18000,18000,,,,,,,,,,,,,68000,150000,100000,77000,250000,250000,520000,,
-47.67805556,-23.0866666699999,2336,5193,TIET 02400,SP,CETESB,Rio Tietê,1,-23.08666667,-47.67805556,42,,,,,,,,,,,14616.66666667,74173.33333333,12406.66666667,7663.33333333,62843.33333333,1770,53640,,,,,,,,,,,,,660,940,1400,1280,340,700,760,,,,,,,,,,,,,72000,430000,54000,27000,340000,3100,280000,,
-47.8230555599999,-22.95694444,2337,5194,TIET 02450,SP,CETESB,Rio Tietê,1,-22.95694444,-47.82305556,42,,,,,,,,,,,12926.66666667,14266.66666667,9236.66666667,9450,19633.33333333,10616.66666667,16400,,,,,,,,,,,,,1140,3400,1120,3300,2100,2500,2600,,,,,,,,,,,,,48000,61000,39000,22000,92000,22000,35000,,
-48.54611111,-22.50722222,2338,5195,TIET 02500,SP,CETESB,Rio Tietê,1,-22.50722222,-48.54611111,42,,,,,,,,,,,13,35,46.33333333,26.83333333,408.5,31.66666667,33.66666667,,,,,,,,,,,,,1,2,16,2,2,10,1,,,,,,,,,,,,,61,70,84,88,2000,84,120,,
-48.99416667,-21.7586111099999,2339,5196,TIET 02600,SP,CETESB,Rio Tietê,1,-21.75861111,-48.99416667,42,,,,,,,,,,,1.16666667,2.16666667,29.16666667,28.66666667,3.5,112.83333333,10.5,,,,,,,,,,,,,1,1,1,3,1,1,1,,,,,,,,,,,,,2,7,160,136,10,660,46,,
-49.795,-21.2969444399999,2340,5197,TIET 02700,SP,CETESB,Rio Tietê,1,-21.29694444,-49.795,42,,,,,,,,,,,1.83333333,1,1.66666667,11.16666667,15.83333333,2.16666667,3,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,4,1,4,48,63,4,6,,
-51.44472222,-20.6694444399999,2341,5198,TIET 02900,SP,CETESB,Rio Tietê,1,-20.66944444,-51.44472222,30,,,,,,,,,,,,,8.33333333,8.5,10.33333333,6.33333333,5.83333333,,,,,,,,,,,,,,,1,2,1,1,3,,,,,,,,,,,,,,,30,21,24,12,11,,
-46.33694444,-23.50305556,2342,5199,TIET 03120,SP,CETESB,Rio Tietê,1,-23.50305556,-46.33694444,42,,,,,,,,,,,275600,198166.66666667,305666.66666667,553666.66666667,440333.33333333,653000,366333.33333333,,,,,,,,,,,,,6600,41000,94000,45000,33000,88000,78000,,,,,,,,,,,,,620000,350000,750000,1400000,810000,2300000,560000,,
-46.3472222199999,-23.47194444,2343,5200,TIET 03130,SP,CETESB,Rio Tietê,1,-23.47194444,-46.34722222,42,,,,,,,,,,,126166.66666667,211833.33333333,255333.33333333,267500,189666.66666667,135000,193500,,,,,,,,,,,,,27000,57000,72000,55000,46000,35000,68000,,,,,,,,,,,,,390000,670000,540000,490000,520000,310000,460000,,
-46.49972222,-23.4766666699999,2344,5201,TIET 04150,SP,CETESB,Rio Tietê,1,-23.47666667,-46.49972222,37,,,,,,,,,,,2137572,2379500,2240000,1915000,1651666.66666667,1545000,1516666.66666667,,,,,,,,,,,,,288,188000,1100000,430000,450000,780000,670000,,,,,,,,,,,,,7500000,8200000,4800000,2800000,2600000,2800000,2600000,,
-46.55916667,-23.52527778,2345,5202,TIET 04170,SP,CETESB,Rio Tietê,1,-23.52527778,-46.55916667,37,,,,,,,,,,,1320000,3237500,2660000,2056666.66666667,1631500,1578362,1933333.33333333,,,,,,,,,,,,,560000,600000,1800000,460000,49000,172,1200000,,,,,,,,,,,,,2100000,8000000,3200000,3700000,3000000,2800000,2400000,,
-46.6311111099999,-23.5216666699999,2346,5203,TIET 04180,SP,CETESB,Rio Tietê,1,-23.52166667,-46.63111111,42,,,,,,,,,,,1345000,1581666.66666667,2253360,2326666.66666667,1601666.66666667,2056666.66666667,1486753.33333333,,,,,,,,,,,,,640000,520000,160,360000,410000,940000,520,,,,,,,,,,,,,2000000,2600000,4500000,4000000,2900000,2600000,2400000,,
-46.7463888899999,-23.5197222199999,2347,5204,TIET 04200,SP,CETESB,Rio Tietê,1,-23.51972222,-46.74638889,37,,,,,,,,,,,2075000,2275000,2560000,2966666.66666667,2430000,2033333.33333333,2500000,,,,,,,,,,,,,600000,1700000,1300000,1000000,280000,1400000,1400000,,,,,,,,,,,,,3900000,3700000,3600000,4300000,3100000,2700000,3200000,,
-47.1733333299999,-22.81083333,2348,5205,TIJU 02900,SP,CETESB,Ribeirão Tijuco Preto,1,-22.81083333,-47.17333333,42,,,,,,,,,,,1906666.66666667,1971666.66666667,11231666.6666667,4416666.66666667,2383333.33333333,1496666.66666667,2301666.66666667,,,,,,,,,,,,,390000,120000,690000,2000000,700000,400000,410000,,,,,,,,,,,,,4700000,7500000,51000000,9600000,4900000,3800000,6000000,,
-46.99472222,-23.39083333,2349,5206,TIPI 04900,SP,CETESB,Reservatório de Pirapora,2,-23.39083333,-46.99472222,42,,,,,,,,,,,1048333.33333333,616666.66666667,1121666.66666667,1080000,595000,685000,658333.33333333,,,,,,,,,,,,,290000,450000,890000,220000,160000,460000,340000,,,,,,,,,,,,,2300000,790000,1300000,2500000,1700000,1300000,1300000,,
-49.2852777799999,-21.64027778,2350,5207,TIPR 02400,SP,CETESB,Reservatório de Promissão,2,-21.64027778,-49.28527778,30,,,,,,,,,,,,,16.66666667,8.33333333,7.16666667,29.66666667,8.16666667,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,93,40,31,124,41,,
-49.7825,-21.29722222,2351,5208,TIPR 02990,SP,CETESB,Reservatório de Promissão,2,-21.29722222,-49.7825,35,,,,,,,,,,,1.5,1.33333333,1,,1.16666667,3.16666667,1.33333333,,,,,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,4,3,1,,2,9,2,,
-47.02944444,-23.38277778,2352,5209,TIRG 02900,SP,CETESB,Reservatório de Rasgão,2,-23.38277778,-47.02944444,42,,,,,,,,,,,841666.66666667,736000,888333.33333333,608333.33333333,391666.66666667,415000,443333.33333333,,,,,,,,,,,,,190000,36000,570000,190000,130000,210000,180000,,,,,,,,,,,,,2000000,2400000,1800000,1500000,590000,680000,660000,,
-50.4675,-21.0483333299999,2353,5210,TITR 02100,SP,CETESB,Reservatório de Três Irmãos,2,-21.04833333,-50.4675,42,,,,,,,,,,,2.16666667,102,11.16666667,42.33333333,21.16666667,6.16666667,3.5,,,,,,,,,,,,,1,1,1,6,3,2,1,,,,,,,,,,,,,8,480,46,112,46,17,11,,
-51.1466666699999,-20.6597222199999,2354,5211,TITR 02800,SP,CETESB,Reservatório de Três Irmãos,2,-20.65972222,-51.14666667,42,,,,,,,,,,,1,1,1,1.66666667,1.66666667,1,3,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,5,3,1,13,,
-45.3558333299999,-23.81888889,2355,5212,TOCA 02900,SP,CETESB,Córrego das Tocas,1,-23.81888889,-45.35583333,42,,,,,,,,,,,278,802.66666667,1111.33333333,706,142,93614,1024,,,,,,,,,,,,,108,292,112,156,73,60,16,,,,,,,,,,,,,520,2300,4300,1500,308,560000,5200,,
-47.41444444,-22.7358333299999,2356,5213,TOLE 03750,SP,CETESB,Ribeirão dos Toledos,1,-22.73583333,-47.41444444,24,,,,,,,,,,,,,,1901666.66666667,442666.66666667,345166.66666667,385833.33333333,,,,,,,,,,,,,,,,430000,76000,42000,74000,,,,,,,,,,,,,,,,4100000,1100000,1100000,1000000,,
-47.20944444,-22.6575,2357,5214,TREB 02950,SP,CETESB,Ribeirão Três Barras,1,-22.6575,-47.20944444,42,,,,,,,,,,,593333.33333333,1823333.33333333,5266666.66666667,2612000,1066666.66666667,1316666.66666667,1566666.66666667,,,,,,,,,,,,,230000,280000,3800000,12000,240000,310000,500000,,,,,,,,,,,,,920000,4100000,9800000,6100000,3200000,3700000,4000000,,
-45.89444444,-23.75222222,2358,5215,TUBA 02900,SP,CETESB,Rio Guaratuba,1,-23.75222222,-45.89444444,42,,,,,,,,,,,197.5,188.5,217.83333333,363,1390,191,79.33333333,,,,,,,,,,,,,20,63,31,18,80,26,8,,,,,,,,,,,,,500,460,580,1340,5300,600,176,,
-48.21083333,-23.85,2359,5216,TURR 02800,SP,CETESB,RIO Turvo- UGHRI 14,1,-23.85,-48.21083333,18,,,,,,,,,,,,,,,4748.66666667,52096,497.33333333,,,,,,,,,,,,,,,,,168,196,160,,,,,,,,,,,,,,,,,22000,310000,880,,
-48.7075,-20.99166667,2360,5217,TURV 02300,SP,CETESB,Rio Turvo - UGHRI 15,1,-20.99166667,-48.7075,35,,,,,,,,,,,,599.33333333,1970,1463.33333333,1996,840,753.33333333,,,,,,,,,,,,,,316,480,560,320,560,520,,,,,,,,,,,,,,940,6300,5300,7800,1160,1060,,
-49.10361111,-20.74166667,2361,5218,TURV 02500,SP,CETESB,Rio Turvo - UGHRI 15,1,-20.74166667,-49.10361111,42,,,,,,,,,,,554.66666667,823.83333333,1280,225.33333333,512.66666667,1024,327.33333333,,,,,,,,,,,,,188,23,360,100,204,252,180,,,,,,,,,,,,,920,1680,2400,320,1000,3800,620,,
-49.2111111099999,-20.4994444399999,2362,5219,TURV 02800,SP,CETESB,Rio Turvo - UGHRI 15,1,-20.49944444,-49.21111111,42,,,,,,,,,,,260.5,126.16666667,123.33333333,151.66666667,700,359.16666667,233.83333333,,,,,,,,,,,,,61,97,39,50,148,64,91,,,,,,,,,,,,,560,148,328,216,2700,940,560,,
-45.5847222199999,-22.8652777799999,2363,5220,UAMA 00550,SP,CETESB,Rio Piracuama,1,-22.86527778,-45.58472222,18,,,,,,,,,,,,,,,1203.33333333,773.5,727.5,,,,,,,,,,,,,,,,,440,77,37,,,,,,,,,,,,,,,,,2400,1880,1500,,
-46.75694444,-23.5674999999999,2364,5221,UARE 04550,SP,CETESB,Córrego do Jaguaré,1,-23.5675,-46.75694444,42,,,,,,,,,,,2373333.33333333,2133333.33333333,3833333.33333333,5533333.33333333,4566694,3033333.33333333,6215000,,,,,,,,,,,,,340000,1600000,2000000,3800000,164,1400000,190000,,,,,,,,,,,,,4400000,3400000,5700000,6800000,14000000,6800000,14000000,,
-45.50722222,-23.0302777799999,2365,5222,UNNA 02800,SP,CETESB,Rio Una - UGRHI 02,1,-23.03027778,-45.50722222,42,,,,,,,,,,,20350,16673.33333333,6871.33333333,3050,7413.33333333,888.66666667,970.33333333,,,,,,,,,,,,,300,1160,168,720,1200,208,19,,,,,,,,,,,,,68000,82000,36000,7700,28000,3000,1720,,
-46.75416667,-23.46388889,2366,5223,VEME 04250,SP,CETESB,Ribeirão Vermelho ou Mutinga,1,-23.46388889,-46.75416667,32,,,,,,,,,,,,3540,5003.33333333,20333.33333333,21970,21583.33333333,13366.66666667,,,,,,,,,,,,,,1080,520,3600,1080,1180,2400,,,,,,,,,,,,,,6000,20000,75000,120000,84000,43000,,
-49.47111111,-23.70694444,2367,5224,VERD 02750,SP,CETESB,Rio Verde,1,-23.70694444,-49.47111111,36,,,,,,,,,,,,4762,2024.66666667,32172.66666667,5016.66666667,8774,2811.33333333,,,,,,,,,,,,,,164,208,196,500,244,252,,,,,,,,,,,,,,12000,4700,190000,21000,23000,8400,,
-51.7041666699999,-22.06055556,2368,5225,VVEM 04700,SP,CETESB,Ribeirão Vai-e-Vem,1,-22.06055556,-51.70416667,24,,,,,,,,,,,,,,3624,1790,4968.66666667,211.83333333,,,,,,,,,,,,,,,,104,300,212,80,,,,,,,,,,,,,,,,16500,7800,19800,440,,
-50.31055556,-21.31027778,2369,5226,XOTE 02500,SP,CETESB,Córrego do Baixote,1,-21.31027778,-50.31055556,42,,,,,,,,,,,781.16666667,1413.16666667,332.66666667,2598.66666667,321.33333333,384.66666667,158.66666667,,,,,,,,,,,,,84,23,92,116,232,248,76,,,,,,,,,,,,,2400,7900,940,14000,560,640,240,,
-46.7011111099999,-23.6763888899999,2370,5227,ZVUS 04950,SP,CETESB,Córrego Zavuvus,1,-23.67638889,-46.70111111,42,,,,,,,,,,,3608333.33333333,5016666.66666667,5033333.33333333,5650000,5883333.33333333,5916666.66666667,3733333.33333333,,,,,,,,,,,,,250000,3300000,1400000,4500000,4100000,3600000,1900000,,,,,,,,,,,,,5500000,6500000,8300000,7600000,7300000,11000000,5100000,,
-48.5612219999999,-11.024778,2371,5228,BrejinhoNazare,TO,BRK AMBIENTAL SANEATINS,Rio Tocantins,1,-11.024778,-48.561222,2,,,,,,,,,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,6.3,,,
-48.43665,-10.179389,2372,5229,"Pov,Luzimangues",TO,BRK AMBIENTAL SANEATINS,Rio Tocantins,1,-10.179389,-48.43665,2,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,
-48.43665,-10.179389,2373,5229,Pov.Luzimangues,TO,BRK AMBIENTAL SANEATINS,Rio Tocantins,1,-10.179389,-48.43665,2,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,
-48.2519,-13.0330999999999,2374,5231,TO1,TO,Saneatins,BN Cocalinho,2,-13.0331,-48.2519,10,,,,,,,,,,,455.7,485,6318,167.5,,820,,,,,,,,,,,,,,45,200,46,45,,185,,,,,,,,,,,,,,866.4,770,12590,290,,1455,,,
-46.2442,-12.2476,2375,5232,TO10,TO,Saneatins,Rio Abreu,1,-12.2476,-46.2442,12,,,,,644.6,,,,,,159,256.5,141.5,65,,27,,,,,,,,243,,,,,,99,187,23,54,,20,,,,,,,,1046.2,,,,,,219,326,260,76,,34,,,
-48.1100999999999,-8.58239999999995,2376,5233,TO11,TO,Saneatins,Rio Tocantins,1,-8.5824,-48.1101,4,,,,,,,,,,,,,,1,,175,,,,,,,,,,,,,,,,,1,,120,,,,,,,,,,,,,,,,,1,,230,,,
-49.1147999999999,-12.0658,2377,5234,TO12,TO,Saneatins,Represa Santo Antônio,2,-12.0658,-49.1148,10,,,,,,,,,,,3.5,12,5,18,,10,,,,,,,,,,,,,,2,1,3,4,,10,,,,,,,,,,,,,,5,23,7,32,,10,,,
-47.5551,-7.51439999999997,2378,5235,TO13,TO,Saneatins,BN Cocalinho,2,-7.5144,-47.5551,15,,,,,205.55,,,,,,46,114,26,5,,103.66666667,,,,,,,,23.8,,,,,,26,29,1,1,,22,,,,,,,,387.3,,,,,,66,199,51,17,,220,,,
-48.1213,-11.5923999999999,2379,5236,TO14,TO,Saneatins,Córrego Montes Claros,1,-11.5924,-48.1213,2,,,,,,,,,,,,1081,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,1990,,,,,,,
-48.2956,-11.4917,2380,5237,TO15,TO,Saneatins,Represa Papagaio,2,-11.4917,-48.2956,10,,,,,,,,,,,1,3,1.5,9,,10,,,,,,,,,,,,,,1,1,1,2,,10,,,,,,,,,,,,,,1,5,2,16,,10,,,
-46.3751999999999,-11.4877,2381,5238,TO16,TO,Saneatins,BN Colonia,2,-11.4877,-46.3752,10,,,,,,,,,,,635.45,364.5,91,1,,17,,,,,,,,,,,,,,290.9,116,10,1,,8,,,,,,,,,,,,,,980,613,172,1,,26,,,
-49.0155999999999,-11.468,2382,5239,TO17,TO,Saneatins,Córrego Bananal,1,-11.468,-49.0156,12,,,,,2.55,,,,,,1,1.5,1.5,8.5,,10,,,,,,,,1,,,,,,1,1,1,2,,10,,,,,,,,4.1,,,,,,1,2,2,15,,10,,,
-47.4231,-11.4254999999999,2383,5240,TO18,TO,Saneatins,BN Natividade,2,-11.4255,-47.4231,10,,,,,,,,,,,443.6,143.5,545,57.5,,56,,,,,,,,,,,,,,238.2,135,44,35,,51,,,,,,,,,,,,,,649,152,1046,80,,61,,,
-46.4747,-11.3124,2384,5241,TO19,TO,Saneatins,Córrego Morena,1,-11.3124,-46.4747,10,,,,,,,,,,,260.1,460.5,154,340,,32.5,,,,,,,,,,,,,,3,308,32,160,,24,,,,,,,,,,,,,,517.2,613,276,520,,41,,,
-46.3292999999999,-12.5529999999999,2385,5242,TO2,TO,Saneatins,BN Novo Alegre,2,-12.553,-46.3293,10,,,,,,,,,,,68.5,1150.5,100.5,1,,412,,,,,,,,,,,,,,22,21,1,1,,8,,,,,,,,,,,,,,115,2280,200,1,,816,,,
-48.0644,-11.2623,2386,5243,TO20,TO,Saneatins,Córrego Maria Ferreira,1,-11.2623,-48.0644,2,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,118,,,,,,,
-48.5699,-11.2010999999999,2387,5244,TO21,TO,Saneatins,Represa Piaus,2,-11.2011,-48.5699,12,,,,,,,,,,92.55,83.4,80,1,6,,10,,,,,,,,,,,,,0.1,9.8,3,1,1,,10,,,,,,,,,,,,,185,157,157,1,11,,10,,,
-48.2753999999999,-11.1467999999999,2388,5245,TO22,TO,Saneatins,Rio Tocantins,1,-11.1468,-48.2754,10,,,,,3.1,,,,,,876.5,39.5,,3,,355.55,,,,,,,,3.1,,,,,,20,32,,1,,98,,,,,,,,3.1,,,,,,1733,47,,5,,613.1,,,
-48.1126,-11.0950999999999,2389,5246,TO23,TO,Saneatins,Represa Ganico,2,-11.0951,-48.1126,4,,,,,,,,,,,19.5,1.5,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,32,2,,,,,,,
-47.3427,-11.0853,2390,5247,TO24,TO,Saneatins,Rio Gameleira,1,-11.0853,-47.3427,6,,,,,,,,,,,190.5,252.5,,1,,,,,,,,,,,,,,,,120,89,,1,,,,,,,,,,,,,,,,261,416,,1,,,,,
-48.5513999999999,-10.5142,2391,5248,TO25,TO,Saneatins,BN do Prata,2,-10.5142,-48.5514,10,,,,,,,,,,,268.5,332,410.5,1,,85.65,,,,,,,,,,,,,,17,51,172,1,,17.3,,,,,,,,,,,,,,520,613,649,1,,154,,,
-48.0525,-10.4644,2392,5249,TO26,TO,Saneatins,BN Sucuri,2,-10.4644,-48.0525,4,,,,,,,,,,,1426.5,345,,,,,,,,,,,,,,,,,,1300,3,,,,,,,,,,,,,,,,,,1553,687,,,,,,,
-48.2229,-10.4293,2393,5250,TO27,TO,Saneatins,Ribeirão São João,1,-10.4293,-48.2229,12,,,,,6.5,,,,,,39.05,103,13,5.6,,111.5,,,,,,,,1,,,,,,1,6,1,5.2,,10,,,,,,,,12,,,,,,77.1,200,25,6,,213,,,
-49.1117,-10.3708,2394,5251,TO28,TO,Saneatins,Rio Urubuzinho,1,-10.3708,-49.1117,10,,,,,,,,,,,670.65,290,179,2.2,,182.5,,,,,,,,,,,,,,138,1,50,1,,10,,,,,,,,,,,,,,1203.3,579,308,3.4,,355,,,
-49.1061,-10.2578,2395,5252,TO29,TO,Saneatins,Córrego Piau,1,-10.2578,-49.1061,10,,,,,,,,,,,1259,193,166,1,,47.85,,,,,,,,,,,,,,99,78,47,1,,10,,,,,,,,,,,,,,2419,308,285,1,,85.7,,,
-49.5266,-12.5493,2396,5253,TO3,TO,Saneatins,BN Água Fria,2,-12.5493,-49.5266,10,,,,,,,,,,,44.35,158.5,218,22.5,,10,,,,,,,,,,,,,,2,9,1,14,,10,,,,,,,,,,,,,,86.7,308,435,31,,10,,,
-48.1958,-10.2105,2397,5254,TO30,TO,Saneatins,Córrego Roncador,1,-10.2105,-48.1958,6,,,,,,,,,,,393.5,4155,,,,594,,,,,,,,,,,,,,326,50,,,,10,,,,,,,,,,,,,,461,8260,,,,1178,,,
-48.1777,-10.1734,2398,5255,TO31,TO,Saneatins,Ribeirão Taquarussu,1,-10.1734,-48.1777,8,,,,,,,,,,,814,466.5,2293.5,,,3398.5,,,,,,,,,,,,,,75,117,87,,,309,,,,,,,,,,,,,,1553,816,4500,,,6488,,,
-48.1881,-10.1274,2399,5257,TO33,TO,Saneatins,Córrego Água Fria,1,-10.1274,-48.1881,8,,,,,,,,,,,490.5,398,1981,,,1189,,,,,,,,,,,,,,1,361,192,,,422,,,,,,,,,,,,,,980,435,3770,,,1956,,,
-48.1761,-10.0857,2400,5258,TO34,TO,Saneatins,Córrego Brejo Comprido,1,-10.0857,-48.1761,4,,,,,,,,,,,44,1133.5,,,,,,,,,,,,,,,,,,1,687,,,,,,,,,,,,,,,,,,87,1580,,,,,,,
-48.5597999999999,-10.0631999999999,2401,5259,TO35,TO,Saneatins,Rio do Coco,1,-10.0632,-48.5598,10,,,,,23.15,,,,,,18.25,55.5,,2.5,,10,,,,,,,,12.2,,,,,,1,3,,1.3,,10,,,,,,,,34.1,,,,,,35.5,108,,3.7,,10,,,
-47.4111,-9.59419999999994,2402,5260,TO36,TO,Saneatins,Nascente Brejão,1,-9.5942,-47.4111,8,,,,,,,,,,,30.5,12.5,,3,,22.3,,,,,,,,,,,,,,20,1,,1,,11.9,,,,,,,,,,,,,,41,24,,5,,32.7,,,
-48.4519,-9.50209999999993,2403,5261,TO37,TO,Saneatins,BN São Borges,2,-9.5021,-48.4519,8,,,,,,,,,,,339.15,513,5400.5,6.85,,,,,,,,,,,,,,,,291,210,921,5.7,,,,,,,,,,,,,,,,387.3,816,9880,8,,,,,
-49.1349,-9.46679999999998,2404,5262,TO38,TO,Saneatins,Corrego Pau Ferrado,1,-9.4668,-49.1349,6,,,,,,,,,,,284.65,,,5.5,,188.75,,,,,,,,,,,,,,261.3,,,1,,52,,,,,,,,,,,,,,308,,,10,,325.5,,,
-48.213,-9.45479999999998,2405,5263,TO39,TO,Saneatins,Rio Lajeado,1,-9.4548,-48.213,10,,,,,592.85,,,,,,2099,778,,48.95,,495.2,,,,,,,,65.8,,,,,,308,206,,2,,10,,,,,,,,1119.9,,,,,,3890,1350,,95.9,,980.4,,,
-46.5683,-12.5488,2406,5264,TO4,TO,Saneatins,Córrego Dois Irmãos,1,-12.5488,-46.5683,12,,,,,137.2,,,,,,75,15443.5,69.5,70.5,,89,,,,,,,,82.6,,,,,,3,127,26,66,,13,,,,,,,,191.8,,,,,,147,30760,113,75,,165,,,
-48.252,-9.35379999999998,2407,5265,TO40,TO,Saneatins,Corrego Correntinho,1,-9.3538,-48.252,12,,,,,29.5,,,,,,332.5,48.5,27,1.2,,47,,,,,,,,8.6,,,,,,35,16,18,1,,31,,,,,,,,50.4,,,,,,630,81,36,1.4,,63,,,
-48.2293,-9.34419999999994,2408,5266,TO41,TO,Saneatins,Rio Tocantins,1,-9.3442,-48.2293,8,,,,,232.6,,,,,,496.4,247.5,,1,,,,,,,,,,4.1,,,,,,72,59,,1,,,,,,,,,,461.1,,,,,,920.8,436,,1,,,,,
-48.3575,-9.31529999999998,2409,5267,TO42,TO,Saneatins,Rio Providencia,1,-9.3153,-48.3575,6,,,,,,,,,,,710.5,705.5,,105.35,,,,,,,,,,,,,,,,201,365,,3.2,,,,,,,,,,,,,,,,1220,1046,,207.5,,,,,
-49.3387,-8.48249999999996,2410,5268,TO43,TO,Saneatins,Rio Araguaia,1,-8.4825,-49.3387,6,,,,,,,,,,,30.4,202,,5.4,,,,,,,,,,,,,,,,8,119,,1,,,,,,,,,,,,,,,,52.8,285,,9.8,,,,,
-48.4627,-8.44759999999997,2411,5269,TO44,TO,Saneatins,Represa Garrafinha,2,-8.4476,-48.4627,12,,,,,87.85,,,,,,14.5,28,12,21.45,,25.5,,,,,,,,38.3,,,,,,3,5,8,6.9,,10,,,,,,,,137.4,,,,,,26,51,16,36,,41,,,
