X,Y,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE,NUOD,MEDOD,MINOD,MAXOD,DEVOD,LATITUDE,LONGITUDE
-49.251573,-25.6223689999999,81,357,64682000,2021,PR,Águas Paraná,Rio dos Indios,1,4,7.77,6.97,9.11,1.013476,-25.622369,-49.251573
-49.251573,-25.6223689999999,82,357,64682000,2021,PR,Águas Paraná,Rio dos Indios,1,4,8.7425,8,9.04,0.497083,-25.622369,-49.251573
-49.3568989999999,-25.613847,83,362,65019700,2021,PR,Águas Paraná,Rio Barigui,1,4,1.9,0.9,3,0.867948,-25.613847,-49.356899
-49.398047,-25.6004589999999,84,364,65019980,2021,PR,Águas Paraná,Rio Iguaçu,1,4,2.25,0.7,3.3,1.173314,-25.600459,-49.398047
-49.5135559999999,-25.600361,85,366,65025000,2021,PR,Águas Paraná,Rio Iguacu,1,4,2.3675,1.9,3,0.514676,-25.600361,-49.513556
-49.2609869999999,-25.599166,86,367,65017006,2021,PR,Águas Paraná,Rio Iguaçu,1,4,4.925,3,6.9,2.223173,-25.599166,-49.260987
-51.6761959999999,-25.5968109999999,87,370,65819300,2021,PR,IAT,Rio Pinhão,1,4,9,8.24,10,0.738286,-25.596811,-51.676196
-49.2286389999999,-25.589333,88,372,65015400,2021,PR,Águas Paraná,Rio Miringuava Mirim,1,4,6.8825,5,8.83,1.711108,-25.589333,-49.228639
-49.631899,-25.587233,89,374,65028000,2021,PR,Águas Paraná,Rio Iguacu,1,4,4.775,3,6.9,2.06942,-25.587233,-49.631899
-53.5008,-25.5848169999999,90,375,65974590,2021,PR,IAT,Rio Cotegipe,1,4,8.07,8,8.28,0.14,-25.584817,-53.5008
-49.5831669999999,-25.579944,91,377,65027000,2021,PR,Águas Paraná,Rio Verde,1,4,6.275,4,8.4,1.820943,-25.579944,-49.583167
-49.429927,-25.574497,92,378,65024000,2021,PR,Águas Paraná,Rio Passauna,1,4,2.45,2,3,0.420317,-25.574497,-49.429927
-53.9444999999999,-25.5737999999999,93,379,65987002,2021,PR,Águas Paraná,RIO IGUAÇU,1,4,7.91,7.14,9,0.807713,-25.5738,-53.9445
-54.5183,-25.5692,94,381,65996000,2021,PR,Águas Paraná,Rio Tamandua,1,4,8.99,7.68,10,0.969605,-25.5692,-54.5183
-54.5830999999999,-25.55,95,385,64925100,2021,PR,Águas Paraná,Rio Paraná,1,4,7.5975,7,8.24,0.614295,-25.55,-54.5831
-49.8896109999999,-25.548056,96,387,65035000,2021,PR,Águas Paraná,Rio Iguacu,1,4,8.75,7.7,10,1.084743,-25.548056,-49.889611
-48.86,-25.5444439999999,97,391,82198000,2021,PR,Águas Paraná,Rio do Pinto,1,4,8.5025,7.85,9.16,0.672824,-25.544444,-48.86
-49.393561,-25.533003,98,393,65023000,2021,PR,Águas Paraná,Rio Passauna,1,4,2.475,2,3,0.499166,-25.533003,-49.393561
-48.7506999999999,-25.5262999999999,99,397,82198300,2021,PR,Águas Paraná,RIO SAGRADO,1,4,8.6175,7.95,9.52,0.77194,-25.5263,-48.7507
-49.146846,-25.519196,100,401,65010000,2021,PR,Águas Paraná,Rio Pequeno,1,4,7.3,6,9.4,1.637071,-25.519196,-49.146846
-49.1894179999999,-25.483441,101,418,65009000,2021,PR,Águas Paraná,Rio Iguacu,1,4,3.4475,1,7.3,2.704877,-25.483441,-49.189418
-48.83,-25.4769439999999,102,421,82170000,2021,PR,Águas Paraná,Rio Nhundiaquara,1,4,8.7075,8,10,0.885715,-25.476944,-48.83
-50.532778,-25.464167,103,428,64441020,2021,PR,Águas Paraná,Rio Imbituva,1,4,7.9575,7,9,0.8318,-25.464167,-50.532778
-49.77,-25.46,104,430,65034000,2021,PR,Águas Paraná,Rio dos Papagaios,1,4,8.625,7.7,9.8,0.960469,-25.46,-49.77
-49.1715409999999,-25.4540029999999,105,433,65006075,2021,PR,Águas Paraná,Rio Iraí,1,4,4.7,2,6.9,2.572936,-25.454003,-49.171541
-49.1213539999999,-25.4505849999999,106,436,65004995,2021,PR,Águas Paraná,Rio Piraquara,1,4,7.8425,6.7,8.67,0.824555,-25.450585,-49.121354
-49.197909,-25.446818,107,440,65007046,2021,PR,Águas Paraná,Rio Atuba,1,4,3.87,2.28,7.2,2.245796,-25.446818,-49.197909
-49.118486,-25.4409469999999,108,451,65003950,2021,PR,Águas Paraná,Rio Iraí,1,4,6.475,5.1,8,1.231192,-25.440947,-49.118486
-53.5167,-25.4331,109,460,65979000,2021,PR,Águas Paraná,Rio Andrada,1,4,8.5875,8,10,0.945282,-25.4331,-53.5167
-49.387783,-25.426305,110,464,65021800,2021,PR,Águas Paraná,Rio Passaúna,1,4,7.5375,6.1,8.05,0.958623,-25.426305,-49.387783
-49.1065649999999,-25.425288,111,465,65001500,2021,PR,IAT,Rio Iraí,1,4,6.925,6,8,0.846069,-25.425288,-49.106565
-48.884722,-25.421389,112,470,82169000,2021,PR,Águas Paraná,Rio Nhundiaquara,1,4,8.67,8,9,0.455631,-25.421389,-48.884722
-49.384916,-25.416984,113,473,65021770,2021,PR,Águas Paraná,Rio Cachoeirinha,1,4,8.275,7.9,9,0.499166,-25.416984,-49.384916
-51.508889,-25.4161109999999,114,474,65810700,2021,PR,Águas Paraná,CASCAVEL,1,4,7.38,7,8,0.431818,-25.416111,-51.508889
-53.1036109999999,-25.393611,115,482,65970000,2021,PR,Águas Paraná,Rio Guarani,1,4,7.6,5.7,9,1.542725,-25.393611,-53.103611
-52.025,-25.3799999999999,116,493,65854500,2021,PR,Águas Paraná,CAVERNOSO,1,4,9.4925,8.57,10,0.676923,-25.38,-52.025
-49.1197779999999,-25.37758,117,498,65094500,2021,PR,Águas Paraná,Rio Preto,1,4,8.55,7.6,9.6,0.914695,-25.37758,-49.119778
-49.086082,-25.3713059999999,118,499,65001000,2021,PR,Águas Paraná,Rio Pequeno,1,4,3.275,2,4.4,1.024288,-25.371306,-49.086082
-49.3408939999999,-25.346172,119,504,65020995,2021,PR,Águas Paraná,Rio Passauna,1,4,7.925,7.2,8.5,0.537742,-25.346172,-49.340894
-48.7735999999999,-25.3425999999999,120,505,82140700,2021,PR,Águas Paraná,RIO DO NUNES,1,4,8.375,7.3,10.2,1.260622,-25.3426,-48.7736
-49.1843679999999,-25.3417929999999,121,506,81120000,2021,PR,Águas Paraná,Rio Piedade,1,4,7.725,7,8.1,0.499166,-25.341793,-49.184368
-49.1843679999999,-25.3417929999999,122,506,81120000,2021,PR,Águas Paraná,Rio Piedade,1,4,8.125,7,9.1,0.877021,-25.341793,-49.184368
-49.1843679999999,-25.3417929999999,123,506,81120000,2021,PR,Águas Paraná,Rio Piedade,1,4,8.175,8,8.4,0.206155,-25.341793,-49.184368
-49.1622159999999,-25.321998,124,508,65006040,2021,PR,Águas Paraná,Rio Palmital,1,4,8.225,7,10.1,1.322561,-25.321998,-49.162216
-49.9827779999999,-25.316944,125,509,64430200,2021,PR,Águas Paraná,Rio Tibagi,1,4,7.525,6,9,1.278997,-25.316944,-49.982778
-54.0796999999999,-25.2907999999999,126,516,64897500,2021,PR,Águas Paraná,Rio Alegria,1,4,8.025,7,9,0.865544,-25.2908,-54.0797
-48.7474999999999,-25.2427779999999,127,519,82065000,2021,PR,Águas Paraná,Rio Cachoeira,1,5,8.82,7.7,10.4,1.273578,-25.242778,-48.7475
-49.594167,-25.236667,128,520,81019350,2021,PR,Águas Paraná,AÇUNGUI,1,4,9.01,8,10.5,1.07412,-25.236667,-49.594167
-50.9526,-25.2329,129,521,64619950,2021,PR,Águas Paraná,RIO IVAI,1,4,8.26,7.3,9,0.767507,-25.2329,-50.9526
-48.4666999999999,-25.1999999999999,130,525,82009800,2021,PR,Águas Paraná,RIO TAGAÇABA,1,4,9.195,7.28,10.5,1.420833,-25.2,-48.4667
-50.5242,-25.1992,131,526,64442800,2021,PR,Águas Paraná,RIO LAJEADO,1,4,7.9,7.22,8.38,0.487442,-25.1992,-50.5242
-48.2424999999999,-25.16,132,530,82002000,2021,PR,Águas Paraná,GUARAQUEÇABA,1,4,8.2875,7.73,9.42,0.765653,-25.16,-48.2425
-48.3955559999999,-25.152778,133,531,82006000,2021,PR,Águas Paraná,Informação não disponível,1,4,9.375,7.7,11,1.386542,-25.152778,-48.395556
-54.3122049999999,-25.1358969999999,134,532,64898100,2021,PR,IAP,RIO DAS FLORES,1,4,3.995,3.98,4,0.01,-25.135897,-54.312205
-53.4647219999999,-25.0297219999999,135,536,65976001,2021,PR,Águas Paraná,Rio Cascavel,1,4,7.285,5.93,8.21,1.046279,-25.029722,-53.464722
-47.9466669999999,-24.993889,136,537,MADE21700,2021,SP,CETESB,Mar de Dentro,2,5,6.28,5.5,7.7,1.01094,-24.993889,-47.946667
-52.28,-24.98,137,538,64764000,2021,PR,ANA,Rio Piquiri,1,4,7.07,5.78,9,1.496529,-24.98,-52.28
-49.98,-24.965278,138,539,64449570,2021,PR,Águas Paraná,JOTUBA,1,4,8.275,6.9,9.2,1.05633,-24.965278,-49.98
-49.941111,-24.9597219999999,139,540,64449500,2021,PR,Águas Paraná,Rio Pitangui,2,4,8.975,7.1,10.8,1.510794,-24.959722,-49.941111
-50.3905559999999,-24.943889,140,541,64447000,2021,PR,Águas Paraná,Rio Tibagi,1,4,7.755,5.7,9.32,1.504693,-24.943889,-50.390556
-49.483056,-24.9302779999999,141,542,81102000,2021,PR,Águas Paraná,Informação não disponível,1,4,8.225,7.8,9.1,0.590903,-24.930278,-49.483056
-52.7628,-24.8661,142,543,64771500,2021,PR,Águas Paraná,Rio Piquiri,1,4,8.15,7.5,9,0.6245,-24.8661,-52.7628
-50.29,-24.86,143,544,64447500,2021,PR,COPEL,Rio Tibagi,1,4,7.945,5.8,9,1.508675,-24.86,-50.29
-49.2734,-24.8434999999999,144,545,81139500,2021,PR,Águas Paraná,RIO PONTA GROSSA,1,4,7.5,7,8.2,0.6,-24.8435,-49.2734
-50.28,-24.8299999999999,145,546,64453000,2021,PR,Águas Paraná,Rio Pitangui,1,4,7.6625,6.3,9,1.133854,-24.83,-50.28
-52.233056,-24.7830559999999,146,548,64773000,2021,PR,Águas Paraná,Informação não disponível,1,4,8.5575,7.45,9,0.745581,-24.783056,-52.233056
-51.77,-24.766944,147,549,64634000,2021,PR,Águas Paraná,Rio Ernesto,1,4,7.6475,6.94,8,0.499692,-24.766944,-51.77
-53.774167,-24.754722,148,550,64863520,2021,PR,Águas Paraná,Rio Toledo,1,4,7.525,7,8,0.4272,-24.754722,-53.774167
-52.8799999999999,-24.7499999999999,149,552,64776100,2021,PR,ANA,Rio Piquiri,1,4,7.78,7,8.22,0.536905,-24.75,-52.88
-50.0889,-24.7497,150,553,64474900,2021,PR,Águas Paraná,Rio Iapó,1,4,6.41,5.5,8,1.095019,-24.7497,-50.0889
-52.7028,-24.7486,151,554,64775000,2021,PR,Águas Paraná,Rio Cantu,1,4,8.795,8.4,9,0.283019,-24.7486,-52.7028
-48.5047,-24.7436,152,555,81335000,2021,PR,Águas Paraná,Rio Pardo,1,4,8.8975,8.69,9,0.146145,-24.7436,-48.5047
-54.0966,-24.7434,153,556,64875501,2021,PR,IAP,RIO SÃO FRANCISCO VERDADEIRO,1,4,7.9725,7,8.7,0.712525,-24.7434,-54.0966
-48.1111109999999,-24.728889,154,558,JAIN02500,2021,SP,CETESB,Rio Jacupiranguinha,1,5,7.38,6,8.6,0.944458,-24.728889,-48.111111
-48.0486109999999,-24.7225,155,559,GUAU02950,2021,SP,CETESB,Rio Guaraú,1,6,7.366667,6.2,8.7,1.130781,-24.7225,-48.048611
-50.4936109999999,-24.7049999999999,156,560,64460000,2021,PR,Águas Paraná,Rio Capivari,1,4,9.3925,8.2,10.37,0.983306,-24.705,-50.493611
-47.569722,-24.695278,157,561,RIIG02900,2021,SP,CETESB,Rio Ribeira de Iguape,1,8,7.15,6,8.6,0.899206,-24.695278,-47.569722
-48.008056,-24.693611,158,562,JAPI02100,2021,SP,CETESB,Rio Jacupiranga,1,8,7.275,5.4,9.1,1.438005,-24.693611,-48.008056
-49.3022,-24.6731,159,563,81160000,2021,PR,Águas Paraná,RIO ITAPIRAPUÃ,1,4,8.4725,8,9,0.409502,-24.6731,-49.3022
-47.869722,-24.659167,160,564,PAÇU02600,2021,SP,CETESB,Rio Pariquera-Açu,1,5,6.58,5.4,9.2,1.617714,-24.659167,-47.869722
-48.826944,-24.654167,161,566,RIBE02500,2021,SP,CETESB,Rio Ribeira,1,5,9.04,8.5,9.6,0.403733,-24.654167,-48.826944
-47.394444,-24.649167,162,567,RIIG02995,2021,SP,CETESB,Rio Ribeira de Iguape,2,6,6.066667,3.5,8.4,1.569289,-24.649167,-47.394444
-53.1,-24.6299999999999,163,568,64790000,2021,PR,ANA,Rio Sapucaí,1,4,8.995,7.88,10.1,0.90633,-24.63,-53.1
-52.9331,-24.6167,164,569,64785000,2021,PR,Águas Paraná,Rio Goio Bango ou Tricolor,1,4,8.645,8,9.38,0.653274,-24.6167,-52.9331
-49.971111,-24.613333,165,570,64477020,2021,PR,Águas Paraná,RIO PIRAÍ,1,4,6.9025,6,7.81,0.743432,-24.613333,-49.971111
-48.611389,-24.603889,166,571,BETA02900,2021,SP,CETESB,Rio Betari,1,5,8.7,7.2,9.2,0.8544,-24.603889,-48.611389
-53.1666999999999,-24.5167,167,576,64795000,2021,PR,Águas Paraná,Rio Piquiri,1,4,8.1375,7,9.2,1.123518,-24.5167,-53.1667
-50.4097219999999,-24.509444,168,577,64465000,2021,PR,Águas Paraná,Rio Tibagi,1,4,8.6975,7.3,10.49,1.383724,-24.509444,-50.409722
-47.8347219999999,-24.489167,169,578,RIIG02500,2021,SP,CETESB,Rio Ribeira de Iguape,1,6,5.716667,0.5,8.8,2.86106,-24.489167,-47.834722
-53.1575,-24.4041999999999,170,580,64799500,2021,PR,Águas Paraná,Rio Piquiri,1,4,8.55,8,9.1,0.58023,-24.4042,-53.1575
-47.928056,-24.392778,171,581,RIBE02900,2021,SP,CETESB,Rio Ribeira,1,8,8.3625,7.6,9.3,0.495516,-24.392778,-47.928056
-54.14,-24.3899999999999,172,582,64849000,2021,PR,Águas Paraná,Arroio Guaçu,1,4,8.3125,6.81,9.44,1.168913,-24.39,-54.14
-50.595,-24.3594439999999,173,583,64482000,2021,PR,Águas Paraná,Rio Tibagi,1,4,9.055,8,10.12,1.162225,-24.359444,-50.595
-51.42,-24.34,174,584,64645000,2021,PR,ANA,Rio Ivaí,1,4,9,8.84,9.16,0.130639,-24.34,-51.42
-47.006111,-24.3288889999999,175,585,PETO02900,2021,SP,CETESB,Rio Preto - UGRHI 07,1,7,4.585714,2.8,6.9,1.542107,-24.328889,-47.006111
-47.6380559999999,-24.322222,176,586,JUQI02900,2021,SP,CETESB,Rio Juquiá,1,8,7.5625,5.3,8.8,1.386607,-24.322222,-47.638056
-50.7222219999999,-24.3124999999999,177,587,64482800,2021,PR,Águas Paraná,IMBAUZINHO,1,4,8.875,7.3,10.2,1.192686,-24.3125,-50.722222
-53.899527,-24.3032219999999,178,588,64831500,2021,PR,ANA,Rio São Camilo,1,4,7.725,6.52,8.38,0.823063,-24.303222,-53.899527
-51.6669439999999,-24.2608329999999,179,589,64647000,2021,PR,Águas Paraná,Rio Pindaúva,1,4,8.4625,7.71,9.14,0.713693,-24.260833,-51.666944
-49.6999999999999,-24.2499999999999,180,590,64240000,2021,PR,ANA,Rio Capivari,1,4,8.75,8,9.6,0.7,-24.25,-49.7
-53.3333,-24.1999999999999,181,591,64820000,2021,PR,Águas Paraná,RIO PIQUIRI,1,4,8.5525,7.45,9.76,1.029413,-24.2,-53.3333
-53.746111,-24.188056,182,593,64830000,2021,PR,Águas Paraná,Rio Piquiri,1,4,8.045,7.5,9,0.669403,-24.188056,-53.746111
-46.7958,-24.1822,183,595,NAEM02850,2021,SP,CETESB,Rio Itanhaém,1,7,5.485714,3.5,7.6,1.378923,-24.1822,-46.7958
-50.8486109999999,-24.170556,184,596,64483950,2021,PR,Águas Paraná,BARRA GRANDE,1,4,6.325,5,7.6,1.187083,-24.170556,-50.848611
-53.0597319999999,-24.1531869999999,185,597,64802000,2021,PR,IAT,Ribeirão Água,1,4,8.29,7.38,9,0.743057,-24.153187,-53.059732
-53.3166669999999,-24.133056,186,598,64815000,2021,PR,Águas Paraná,GOIO ERE & FAROL,1,4,7.9975,7,9.79,1.270705,-24.133056,-53.316667
-49.466517,-24.11229,187,599,64230500,2021,PR,Águas Paraná,RIO JAGUARICATU,1,4,8.825,7.5,9.8,0.960469,-24.11229,-49.466517
-51.48,-24.11,188,600,64652000,2021,PR,ANA,Rio Alonzo,1,4,7.445,6,8.47,1.074694,-24.11,-51.48
-46.801389,-24.0822219999999,189,601,BACO02950,2021,SP,CETESB,Rio Branco (Itanhaém),1,7,7.757143,4.4,9.1,1.882248,-24.082222,-46.801389
-54.2499999999999,-24.0666669999999,190,603,64843000,2021,PR,Águas Paraná,Rio Paraná,1,4,7.4,7,8.5,0.734847,-24.066667,-54.25
-52.4164,-24.0653,191,604,64671950,2021,PR,Águas Paraná,Rio do Campo,1,4,7.785,7,8.1,0.524944,-24.0653,-52.4164
-51.6227,-24.0416999999999,192,606,64655000,2021,PR,Águas Paraná,Rio Ivaí,1,4,8.565,8,9,0.446057,-24.0417,-51.6227
-49.466667,-24.0330559999999,193,607,64231000,2021,PR,Águas Paraná,Rio Itararé,1,4,8.175,6,10,1.728921,-24.033056,-49.466667
-52.266667,-24.0330559999999,194,608,64671000,2021,PR,Águas Paraná,Rio Mourão,1,4,8.74,8,9.26,0.543814,-24.033056,-52.266667
-51.9499999999999,-24.0167,195,610,64659000,2021,PR,Águas Paraná,Rio Corumbatai,1,4,8.1225,7,9,0.852462,-24.0167,-51.95
-46.268333,-23.982222,196,611,MARO22800,2021,SP,CETESB,Rio Santo Amaro,1,7,1.768571,0.24,4.1,1.475934,-23.982222,-46.268333
-46.388611,-23.9747219999999,197,612,REIS02900,2021,SP,CETESB,Rio Canal Barreiros,1,5,4.78,4.2,5.6,0.563028,-23.974722,-46.388611
-48.917222,-23.974167,198,613,TAQR02400,2021,SP,CETESB,Rio Taquari,1,6,8.266667,7.3,9.5,0.877876,-23.974167,-48.917222
-53.7499999999999,-23.9713889999999,199,614,64833000,2021,PR,Águas Paraná,Rio Xambrê,1,4,8.3475,7.41,9,0.780059,-23.971389,-53.75
-49.5830559999999,-23.966667,200,615,64242000,2021,PR,Águas Paraná,Rio Jaguariaíva,1,4,8.3725,7.1,10.39,1.410328,-23.966667,-49.583056
-46.387222,-23.949722,201,616,CATA23850,2021,SP,CETESB,Rio Catarina Moraes,1,5,1.168,0.24,2.4,0.921477,-23.949722,-46.387222
-47.0925,-23.941389,202,617,JUQI00800,2021,SP,CETESB,Rio Juquiá,1,6,7.583333,6.6,8.7,0.842417,-23.941389,-47.0925
-46.464444,-23.934722,203,618,ANCO02900,2021,SP,CETESB,Rio Branco,1,7,3.8,2.3,5.9,1.465151,-23.934722,-46.464444
-46.349722,-23.930833,204,619,SABO22500,2021,SP,CETESB,Rio Saboó,1,5,1.828,0.24,3.6,1.516549,-23.930833,-46.349722
-48.6561,-23.9275,205,621,APIA02600,2021,SP,CETESB,Rio Apiaí-Guaçu,1,5,8.56,7.6,9.7,1.011435,-23.9275,-48.6561
-46.7294439999999,-23.9225,206,622,CAMO00900,2021,SP,CETESB,Reservatório Capivari-Monos,2,7,7.262857,6.29,7.7,0.473206,-23.9225,-46.729444
-53.133056,-23.916667,207,624,64810000,2021,PR,Águas Paraná,GOIO ERE & FAROL,1,4,8.24,7,9.84,1.405892,-23.916667,-53.133056
-51.9499999999999,-23.9,208,625,64660500,2021,PR,ANA,Rio Ivaí,1,4,8.5325,8,9.27,0.637253,-23.9,-51.95
-46.455278,-23.8883329999999,209,626,CUBA02700,2021,SP,CETESB,Rio Cubatão,1,9,8.333333,7.3,9.7,0.912414,-23.888333,-46.455278
-48.0255559999999,-23.8883329999999,210,627,SMIG02800,2021,SP,CETESB,Rio São Miguel Arcanjo,1,7,5.642857,4.8,6.8,0.734523,-23.888333,-48.025556
-46.4136109999999,-23.882778,211,628,CUBA03900,2021,SP,CETESB,Rio Cubatão,1,7,7.242857,3.3,8.8,1.83017,-23.882778,-46.413611
-46.6186,-23.8824999999999,212,629,CURU02800,2021,SP,CETESB,Rio Curucutu,1,10,7.592,6.7,8.31,0.539914,-23.8825,-46.6186
-46.4524999999999,-23.8766669999999,213,630,CFUG02900,2021,SP,CETESB,Canal de Fuga II da UHE Henry Borden,1,7,8.085714,5.9,9.1,1.074598,-23.876667,-46.4525
-46.804722,-23.8716669999999,214,631,CIPO00900,2021,SP,CETESB,Ribeirão do Cipó,1,17,3.437059,1.59,5.01,0.928976,-23.871667,-46.804722
-51.64,-23.8699999999999,215,632,64655400,2021,PR,Águas Paraná,Rio Bom,1,4,8.3325,8,9.25,0.612828,-23.87,-51.64
-46.4177779999999,-23.868333,216,633,PERE02900,2021,SP,CETESB,Rio Perequê,1,7,7.628571,5.1,9.3,1.437259,-23.868333,-46.417778
-46.3925,-23.8575,217,634,PIAC02700,2021,SP,CETESB,Rio Piaçaguera,1,7,6.585714,5,8.4,1.16823,-23.8575,-46.3925
-46.378056,-23.852222,218,635,MOJI02800,2021,SP,CETESB,Rio Moji,1,9,5.933333,4.2,8.8,1.74356,-23.852222,-46.378056
-50.391,-23.8502999999999,219,636,64380000,2021,PR,Águas Paraná,RIO LARANJINHA,1,4,8.625,7.98,9.52,0.763392,-23.8503,-50.391
-48.210833,-23.85,220,637,TURR02800,2021,SP,CETESB,RIO Turvo- UGHRI 14,1,5,7.64,6.8,8.7,0.766812,-23.85,-48.210833
-46.6974999999999,-23.8466999999999,221,638,RCOL02500,2021,SP,CETESB,Ribeirão Colônia,1,10,1.47,0.11,4.73,1.617783,-23.8467,-46.6975
-46.6555559999999,-23.8447219999999,222,639,BITQ00100,2021,SP,CETESB,Braço do Ribeirão Taquacetuba,2,9,9.131111,6.26,10.83,1.351901,-23.844722,-46.655556
-46.163333,-23.836111,223,640,IPAU02900,2021,SP,CETESB,Rio Itapanhaú,1,7,6.171429,5.4,8.4,1.054695,-23.836111,-46.163333
-52.1831,-23.8280999999999,224,641,64673000,2021,PR,Águas Paraná,Rio Mourão,1,4,8.1225,7,9.25,0.923774,-23.8281,-52.1831
-46.808889,-23.826111,225,642,EMGU00800,2021,SP,CETESB,Rio Embu-Guaçu,1,14,6.717143,4.58,8.41,1.045227,-23.826111,-46.808889
-46.8217,-23.8242,226,643,RYTA00800,2021,SP,CETESB,Ribeirão Santa Rita,1,10,5.292,3.75,6.73,1.109062,-23.8242,-46.8217
-45.368333,-23.819444,227,644,ABRA02950,2021,SP,CETESB,Ribeirão Água Branca,1,4,7.125,6.3,7.8,0.618466,-23.819444,-45.368333
-47.8531,-23.8194,228,645,ABAN02800,2021,SP,CETESB,Córrego Água Branca,1,7,4.861429,3.59,5.86,0.832515,-23.8194,-47.8531
-45.355833,-23.818889,229,646,TOCA02900,2021,SP,CETESB,Córrego das Tocas,1,5,8.12,7.3,8.7,0.526308,-23.818889,-45.355833
-46.5230559999999,-23.817778,230,647,BILL02900,2021,SP,CETESB,Reservatório Billings,2,5,7.638,5.69,8.85,1.396252,-23.817778,-46.523056
-45.3652779999999,-23.809722,231,649,QLOM02950,2021,SP,CETESB,Rio Quilombo,1,5,2.86,0.5,7.1,2.516545,-23.809722,-45.365278
-45.5549999999999,-23.793333,232,650,MARE02900,2021,SP,CETESB,Rio Maresias,1,4,6.9,6.2,8,0.80829,-23.793333,-45.555
-46.7306,-23.7931,233,651,PARE00600,2021,SP,CETESB,Rio Parelheiros,1,10,1.161,0.11,3.06,1.08574,-23.7931,-46.7306
-46.4705559999999,-23.7911109999999,234,652,BIRP00500,2021,SP,CETESB,Braço do Rio Pequeno,2,4,8.7525,8.54,9.22,0.316373,-23.791111,-46.470556
-46.598333,-23.790833,235,653,BILL02500,2021,SP,CETESB,Reservatório Billings,2,5,9.758,6.82,13.25,2.555058,-23.790833,-46.598333
-45.620278,-23.7838889999999,236,654,BOIC02950,2021,SP,CETESB,Rio Boiçucanga,1,4,8.175,7.4,9.1,0.903235,-23.783889,-45.620278
-46.7252999999999,-23.7811,237,655,YTAI00900,2021,SP,CETESB,Córrego ITAIM,1,10,2.434,1.26,4.17,1.04499,-23.7811,-46.7253
-45.970833,-23.78,238,656,ITAE02900,2021,SP,CETESB,Rio Itaguaré,1,7,5.985714,5.3,6.8,0.533631,-23.78,-45.970833
-46.0533,-23.7769,239,657,IPAU02600,2021,SP,CETESB,Rio Itapanhaú,1,7,9.171429,8.8,9.5,0.325137,-23.7769,-46.0533
-45.3575,-23.776667,240,658,NSRA02900,2021,SP,CETESB,Rio Nossa Senhora da Ajuda,1,4,7.5,6.8,8.2,0.621825,-23.776667,-45.3575
-45.6475,-23.7755559999999,241,659,BURI02950,2021,SP,CETESB,Rio Camburi,1,4,7.025,6,7.7,0.7932,-23.775556,-45.6475
-45.6883329999999,-23.7713889999999,242,660,SAHI02950,2021,SP,CETESB,Rio Saí,1,4,6.5,6.2,6.7,0.244949,-23.771389,-45.688333
-46.534167,-23.771111,243,661,RGDE02900,2021,SP,CETESB,Reservatório do Rio Grande,2,10,7.731,6.46,8.76,0.702495,-23.771111,-46.534167
-49.9499999999999,-23.7667,244,662,64360000,2021,PR,Águas Paraná,Rio das Cinzas,1,4,8.585,7.5,9.84,1.043504,-23.7667,-49.95
-45.762222,-23.7649999999999,245,663,RUNA02950,2021,SP,CETESB,Rio Una - UGRHI 03,1,4,7.325,6.9,8.1,0.531507,-23.765,-45.762222
-45.67,-23.7583329999999,246,664,BALD02700,2021,SP,CETESB,Vala de Escoamento à direita na Praia da Baleia,1,4,2.075,1.2,2.9,0.699405,-23.758333,-45.67
-45.673333,-23.757778,247,665,BALE02700,2021,SP,CETESB,Vala de Escoamento à esquerda na Praia da Baleia,1,4,2.925,1.6,4.2,1.068878,-23.757778,-45.673333
-45.4169439999999,-23.756944,248,666,SAFO00300,2021,SP,CETESB,Rio São Francisco,1,8,7.4875,5.8,9,1.158123,-23.756944,-45.416944
-46.7269439999999,-23.7541669999999,249,667,GUAR00100,2021,SP,CETESB,Reservatório do Guarapiranga,2,6,5.848333,3.04,8.68,1.958197,-23.754167,-46.726944
-46.6878,-23.7535999999999,250,668,REIM02800,2021,SP,CETESB,Córrego Reimberg ou Cocaia,1,10,1.249,0.15,3.86,1.401741,-23.7536,-46.6878
-46.7889,-23.7528,251,669,XPIM00700,2021,SP,CETESB,Córrego do Crispim,1,10,2.891,1.72,4.6,0.827103,-23.7528,-46.7889
-45.894444,-23.752222,252,670,TUBA02900,2021,SP,CETESB,Rio Guaratuba,1,7,5.814286,3.9,6.6,0.940618,-23.752222,-45.894444
-46.647778,-23.7491669999999,253,671,BILL02100,2021,SP,CETESB,Reservatório Billings,2,8,7.07625,5.41,9.67,1.533977,-23.749167,-46.647778
-46.7153,-23.7469,254,672,TANQ00900,2021,SP,CETESB,Córrego Tanquinho,1,10,0.94,0.13,3.83,1.157228,-23.7469,-46.7153
-46.404444,-23.7461109999999,255,673,,2021,SP,,,1,7,5.202857,2.17,7.38,1.924801,-23.746111,-46.404444
-46.3869,-23.7443999999999,256,674,GADE02800,2021,SP,CETESB,Rio Grande ou Jurubatuba,1,10,7.256,5.24,8.47,0.959389,-23.7444,-46.3869
-46.5966999999999,-23.7438999999999,257,675,ALVE02800,2021,SP,CETESB,Ribeirão dos Alvarengas,1,10,0.98,0.09,2.84,0.948847,-23.7439,-46.5967
-46.416389,-23.7416669999999,258,676,RGDE02030,2021,SP,CETESB,Reservatório do Rio Grande,2,8,5.17,2.87,7.3,1.323653,-23.741667,-46.416389
